Fri Feb 24 13:39:03 2012

19.9189,60.3887
19.9187,60.3871
19.9187,60.3857
19.9189,60.3844
19.9191,60.3836
19.9192,60.3823
19.9189,60.3807
19.9191,60.3796
19.9191,60.3781
19.9192,60.377
19.9195,60.3761
19.9195,60.3748
19.9196,60.3735
19.9194,60.372
19.9195,60.3707
19.9196,60.3696
19.9196,60.3681
19.9194,60.3665
19.9193,60.3649
19.9194,60.3635
19.9194,60.3622
19.9194,60.3609
19.9193,60.3594
19.9192,60.3578
19.9189,60.3561
19.9188,60.3545
19.9189,60.3536
19.9192,60.3526
19.9195,60.3516
19.9195,60.3502
19.9194,60.3487
19.9192,60.3473
19.9191,60.3458
19.9191,60.3445
19.9191,60.3432
19.9189,60.3416
19.9189,60.3403
19.9191,60.3392
19.9191,60.3377
19.9192,60.3366
19.9195,60.3355
19.9194,60.3342
19.9193,60.3329
19.9192,60.3314
19.9188,60.3299
19.9189,60.3288
19.9194,60.3295
19.9209,60.3311
19.9224,60.3324
19.9231,60.3333
19.9238,60.3352
19.9253,60.3369
19.9255,60.3381
19.927,60.3399
19.9278,60.3416
19.9293,60.3432
19.9305,60.3441
19.9309,60.346
19.9323,60.3475
19.9331,60.3497
19.9344,60.3512
19.9353,60.3528
19.9366,60.3545
19.9374,60.3565
19.9387,60.3583
19.9399,60.3602
19.9409,60.3622
19.9423,60.3639
19.9431,60.366
19.9446,60.3676
19.945,60.3692
19.9466,60.3707
19.9478,60.3717
19.9482,60.3735
19.9496,60.3752
19.9504,60.3773
19.952,60.3788
19.9526,60.3788
19.9533,60.3797
19.9552,60.381
19.9583,60.3818
19.9619,60.3826
19.9658,60.3835
19.9707,60.384
19.9767,60.3843
19.9836,60.3845
19.9915,60.3847
20.0003,60.3849
20.0097,60.3851
20.02,60.3852
20.0309,60.3853
20.0425,60.3855
20.0548,60.3857
20.0674,60.3859
20.0803,60.3863
20.0934,60.3867
20.1069,60.387
20.121,60.3873
20.1355,60.3875
20.1502,60.3876
20.1652,60.3878
20.1803,60.3881
20.1958,60.3884
20.2116,60.3886
20.2271,60.3886
20.2428,60.3887
20.2588,60.3889
20.2749,60.3892
20.2913,60.3895
20.3078,60.3897
20.3241,60.3898
20.3405,60.3898
20.3568,60.3901
20.3727,60.3906
20.3889,60.3911
20.4051,60.3914
20.4214,60.3913
20.4377,60.3913
20.4541,60.3914
20.47,60.3919
20.4859,60.3925
20.5018,60.393
20.5178,60.3935
20.534,60.3939
20.5504,60.3942
20.5671,60.3945
20.5842,60.3947
20.6016,60.395
20.6192,60.3952
20.6372,60.3954
20.6554,60.3956
20.6738,60.3958
20.6924,60.396
20.7112,60.3962
20.7303,60.3964
20.7495,60.3966
20.7689,60.3968
20.7884,60.397
20.8081,60.3973
20.8279,60.3975
20.8479,60.3977
20.868,60.3979
20.8882,60.3981
20.9085,60.3983
20.9289,60.3986
20.9495,60.3988
20.9701,60.399
20.9908,60.3992
21.0116,60.3994
21.0324,60.3997
21.0534,60.3999
21.0745,60.4001
21.0956,60.4003
21.1168,60.4005
21.138,60.4008
21.1593,60.401
21.1807,60.4013
21.2022,60.4015
21.2237,60.4018
21.2452,60.402
21.2668,60.4022
21.2885,60.4024
21.3102,60.4027
21.332,60.4029
21.3538,60.4031
21.3756,60.4034
21.3975,60.4036
21.4194,60.4039
21.4414,60.4041
21.4634,60.4044
21.4854,60.4046
21.5074,60.4049
21.5295,60.4051
21.5515,60.4054
21.5736,60.4056
21.5957,60.4059
21.6179,60.4061
21.64,60.4063
21.6621,60.4066
21.6843,60.4069
21.7065,60.4071
21.7286,60.4074
21.7508,60.4076
21.7731,60.4079
21.7953,60.4081
21.8175,60.4084
21.8398,60.4086
21.862,60.4089
21.8843,60.4091
21.9067,60.4094
21.929,60.4096
21.9513,60.4099
21.9737,60.4101
21.9961,60.4104
22.0185,60.4106
22.0409,60.4109
22.0632,60.4111
22.0856,60.4113
22.1081,60.4116
22.1305,60.4119
22.1529,60.4121
22.1753,60.4124
22.1978,60.4127
22.2202,60.4129
22.2426,60.4132
22.2651,60.4135
22.2875,60.4138
22.3099,60.414
22.3323,60.4143
22.3547,60.4146
22.3771,60.4148
22.3996,60.4151
22.4219,60.4154
22.4444,60.4156
22.4668,60.4158
22.4892,60.4161
22.5116,60.4164
22.534,60.4167
22.5565,60.4169
22.5789,60.4171
22.6013,60.4174
22.6237,60.4176
22.6462,60.4179
22.6686,60.4182
22.691,60.4184
22.7135,60.4187
22.7359,60.419
22.7584,60.4192
22.7808,60.4195
22.8032,60.4198
22.8257,60.42
22.8481,60.4203
22.8705,60.4205
22.893,60.4208
22.9154,60.421
22.9379,60.4213
22.9603,60.4216
22.9828,60.4218
23.0052,60.4221
23.0276,60.4224
23.05,60.4226
23.0725,60.4229
23.0949,60.4232
23.1172,60.4234
23.1396,60.4237
23.162,60.424
23.1844,60.4242
23.2068,60.4245
23.2291,60.4248
23.2515,60.425
23.2737,60.4252
23.2955,60.4251
23.3172,60.4252
23.339,60.4254
23.3608,60.4256
23.3827,60.4259
23.4046,60.4261
23.4262,60.4266
23.4478,60.4269
23.4695,60.4272
23.4912,60.4275
23.513,60.4277
23.5348,60.428
23.5566,60.4281
23.5785,60.4283
23.6004,60.4286
23.6224,60.4288
23.6444,60.429
23.6664,60.4293
23.6884,60.4296
23.7105,60.4299
23.7326,60.4301
23.7548,60.4304
23.777,60.4306
23.7992,60.4307
23.8209,60.4307
23.8424,60.4306
23.864,60.4307
23.8856,60.431
23.9071,60.4312
23.9287,60.4315
23.9503,60.4317
23.972,60.432
23.9938,60.4323
24.0155,60.4325
24.0373,60.4328
24.0591,60.4331
24.0807,60.4335
24.1024,60.4338
24.1241,60.4341
24.1459,60.4343
24.1677,60.4346
24.1896,60.4348
24.2114,60.4351
24.2327,60.4352
24.2536,60.4352
24.2745,60.4352
24.2954,60.4353
24.3165,60.4354
24.3378,60.4356
24.3591,60.4359
24.3804,60.4361
24.4019,60.4363
24.4234,60.4365
24.4451,60.4368
24.4669,60.4369
24.4887,60.4371
24.5106,60.4373
24.5323,60.4374
24.554,60.4376
24.5758,60.4379
24.5976,60.4382
24.6194,60.4384
24.6413,60.4386
24.6633,60.4388
24.6852,60.4391
24.7072,60.4393
24.7293,60.4396
24.7512,60.4398
24.7732,60.4401
24.7953,60.4403
24.8173,60.4405
24.8394,60.4407
24.8615,60.441
24.8837,60.4412
24.9059,60.4414
24.9281,60.4415
24.9503,60.4418
24.9726,60.442
24.9948,60.4423
